obj,time,method,robj
5314.27285859119,0.0,EM,3389.34080764243
3070.427458028682,0.088619583,EM,1145.4954070799217
2407.378409995255,0.340393781,EM,482.4463590464949
2177.857433193389,0.56804025,EM,252.92538224462905
2080.3677087481765,0.841012733,EM,155.43565779941636
2032.038754451253,1.094199321,EM,107.10670350249288
2005.358600878328,1.349267975,EM,80.42654992956781
1989.430201047671,1.621313719,EM,64.49815009891094
1979.3139293401541,1.856387685,EM,54.381878391394004
1972.5388843758594,2.0822586320000003,EM,47.60683342709931
1967.776866226567,2.3337239070000004,EM,42.844815277806994
1964.2749222981201,2.5769792680000005,EM,39.34287134936003
1961.5888281672092,2.8200921190000003,EM,36.656777218449044
1959.4483302494298,3.0625530600000004,EM,34.51627930066966
1957.6848826027378,3.2875577620000005,EM,32.75283165397773
1956.191051081175,3.5249946430000003,EM,31.2590001324148
1954.896875816189,3.766670271,EM,29.964824867428977
1953.7557391879536,4.010712257,EM,28.823688239193505
1952.7357585657776,4.244755024,EM,27.80370761701747
1951.8144780385956,4.489236021,EM,26.882427089835435
1950.975566623888,4.730536181,EM,26.043515675127853
1950.2067505120328,4.978194255,EM,25.274699563272723
1949.4985086949105,5.204182329,EM,24.566457746150352
1948.8432420713702,5.442731177,EM,23.911191122610123
1948.2347366891822,5.6699993939999995,EM,23.30268574042211
1947.6678101909924,5.892533588999999,EM,22.735759242232323
1947.1380729998807,6.134740505999999,EM,22.206022051120588
1946.641762091165,6.371909683999999,EM,21.709711142404874
1946.175621416435,6.601040835999999,EM,21.24357046767486
1945.736812984622,6.824717085,EM,20.804762035861902
1945.3228486635903,7.063967783,EM,20.390797714830203
1944.9315364479585,7.306930846,EM,19.99948549919836
1944.5609371779055,7.549899964000001,EM,19.628886229145426
1944.209329062392,7.796658758,EM,19.277278113631926
1943.8751782062498,8.022219811000001,EM,18.94312725748964
1943.5571138729924,8.253559825000002,EM,18.625062924232314
1943.253907558661,8.490537919000001,EM,18.321856609900895
1942.964455180454,8.714994014000002,EM,18.032404231693906
1942.6877618413014,8.953384940000001,EM,17.755710892541263
1942.4229287438402,9.230226741000001,EM,17.490877795080085
1942.169141910232,9.454974122000001,EM,17.23709096147181
1941.9256624273507,9.67535613,EM,16.993611478590626
1941.6918179861302,9.915210062000002,EM,16.7597670373701
1941.466995522942,10.135814501000002,EM,16.534944574181825
1941.25063480247,10.357967634000003,EM,16.318583853709786
1941.042222807313,10.586717058000003,EM,16.110171858552892
1940.8412888207115,10.859144895000004,EM,15.909237871951381
1940.6474001063473,11.093048956000004,EM,15.715349157587161
1940.4601581037787,11.339794174000003,EM,15.528107155018551
1940.2791950702212,11.605350273000003,EM,15.347144121461133
1940.1041711096457,11.838957608000003,EM,15.17212016088556
1939.9347715387148,12.060544555000003,EM,15.002720589954697
1939.77070454635,12.279265037000004,EM,14.838653597589973
1939.611699109804,12.499683380000004,EM,14.679648161043906
1939.4575031353174,12.718198052000004,EM,14.525452186557322
