obj,time,method,robj
1926.9194856185918,108.01288443499999,EM,2.040101274128892
1926.9189302589707,108.065646324,EM,2.039545914507789
1926.918375420751,108.102227496,EM,2.038991076288175
1926.9178211031106,108.161918598,EM,2.0384367586476397
1926.9172673052299,108.465807953,EM,2.0378829607669555
1926.916714026293,108.514380676,EM,2.0373296818300783
1926.916161265483,108.553882106,EM,2.0367769210200546
1926.9156090219863,108.60190275299999,EM,2.0362246775233412
1926.9150572949895,108.639680331,EM,2.0356729505266227
1926.9145060836838,108.69573966499999,EM,2.0351217392209033
1926.9139553872594,108.891433986,EM,2.0345710427965056
1926.9134052049103,108.932595076,EM,2.0340208604473897
1926.91285553583,108.96666737199999,EM,2.0334711913670613
1926.912306379216,109.010000396,EM,2.0329220347531187
1926.9117577342654,109.043309381,EM,2.032373389802478
1926.9112096001795,109.096108878,EM,2.031825255716603
1926.9106619761596,109.278775047,EM,2.03127763169673
1926.9101148614081,109.320113275,EM,2.0307305169452317
1926.909568255131,109.35253456,EM,2.0301839106681197
1926.9090221565352,109.39091689899999,EM,2.0296378120723144
1926.9084765648286,109.422486987,EM,2.029092220365646
1926.9079314792223,109.473929613,EM,2.0285471347593553
1926.9073868989267,109.662300144,EM,2.0280025544637734
1926.9068428231567,109.70564291,EM,2.027458478693779
1926.9062992511272,109.741094135,EM,2.026914906664251
1926.9057561820546,109.784324688,EM,2.0263718375916593
1926.9052136151581,109.821824428,EM,2.025829270695203
1926.904671549658,109.880005361,EM,2.0252872051949904
1926.9041299847759,110.074606484,EM,2.0247456403129487
1926.9035889197353,110.12257684299999,EM,2.0242045752723694
1926.9030483537626,110.16087797099999,EM,2.0236640092997273
1926.9025082860824,110.206991254,EM,2.023123941619451
1926.9019687159252,110.24430075699999,EM,2.022584371462335
1926.9014296425207,110.30951253799999,EM,2.02204529805781
1926.900891065101,110.530443467,EM,2.021506720638035
1926.9003529828988,110.578254886,EM,2.0209686384358516
1926.8998153951497,110.620392728,EM,2.0204310506868293
1926.8992783010908,110.666694405,EM,2.019893956627902
1926.8987416999598,110.705331671,EM,2.019357355496913
1926.8982055909964,110.761098975,EM,2.018821246533525
1926.8976699734426,110.95142923899999,EM,2.0182856289796742
1926.8971348465416,111.00920098899999,EM,2.017750502078661
1926.8966002095383,111.059745135,EM,2.017215865075377
1926.896066061679,111.110651992,EM,2.0166817172160787
1926.895532402211,111.146955128,EM,2.0161480577481594
1926.894999230385,111.21404615499999,EM,2.0156148859221954
1926.8944665454512,111.43302596,EM,2.0150822009883083
1926.8939343466632,111.480292956,EM,2.0145500022002576
1926.893402633274,111.517127887,EM,2.014018288811121
1926.8928714045408,111.557133916,EM,2.013487060077841
1926.892340659721,111.597363958,EM,2.0129563152580427
1926.8918103980723,111.659420207,EM,2.0124260536093512
1926.8912806188557,111.877233996,EM,2.011896274392802
1926.8907513213346,111.918822312,EM,2.011366976871704
1926.8902225047714,111.952808107,EM,2.0108381603084577
1926.8896941684316,111.99397685299999,EM,2.0103098239686457
1926.8891663115821,112.029650338,EM,2.009781967119215
1926.8886389334912,112.087938167,EM,2.0092545890282505
1926.8881120334288,112.31501559899999,EM,2.008727688965882
1926.8875856106663,112.370005347,EM,2.0082012662033772
1926.8870596644765,112.415443785,EM,2.007675320013595
1926.886534194133,112.486573479,EM,2.0071498496700766
1926.8860091989134,112.534973759,EM,2.0066248544504557
