obj,time,method,robj
5288.092909570052,0.0,EM,3363.4278362161517
3046.556085881326,0.024091593,EM,1121.8910125274256
2392.9001926539604,0.264060258,EM,468.2351193000601
2168.4440902169604,0.295543467,EM,243.77901686306004
2073.6133031661757,0.312489258,EM,148.94822981227534
2026.8135968058905,0.329238081,EM,102.14852345199014
2001.0895833015775,0.34869752600000004,EM,76.42450994767714
1985.7984356835636,0.36593096300000005,EM,61.133362329663306
1976.1284703621373,0.38335207400000004,EM,51.46339700823692
1969.6789916403427,0.40058952300000006,EM,45.01391828644237
1965.163003044101,0.41762132100000005,EM,40.49792969020073
1961.852975129629,0.43483339800000004,EM,37.1879017757286
1959.3209528781438,0.45147752500000005,EM,34.65587952424344
1957.3073742892952,0.46902535500000003,EM,32.64230093539491
1955.6508618611672,0.48653488500000003,EM,30.98578850726685
1954.2488693442756,0.503399196,EM,29.583795990375254
1953.034825275878,0.520252883,EM,28.369751921977556
1951.9645046832225,0.537184502,EM,27.299431329322122
1951.0077513492347,0.554566894,EM,26.34267799533436
1950.1433863029142,0.5716127750000001,EM,25.478312949013887
1949.3560486756278,0.5952832840000001,EM,24.690975321727453
1948.6342217332653,0.611748971,EM,23.969148379365013
1947.968990237188,0.6280839500000001,EM,23.303916883287773
1947.3532504281889,0.644816351,EM,22.68817707428852
1946.7812006908791,0.661368229,EM,22.116127336978796
1946.2480067797828,0.6780774980000001,EM,21.58293342588249
1945.7495762254268,0.694955497,EM,21.0845028715265
1945.2824017144892,0.7119018020000001,EM,20.61732836058886
1944.8434487295403,0.7289040450000001,EM,20.178375375640005
1944.4300722159549,0.75241007,EM,19.764998862054515
1944.0399528203532,0.772339435,EM,19.37487946645283
1943.6710467551288,0.793825698,EM,19.00597340122849
1943.3215454779888,0.813024537,EM,18.656472124088484
1942.9898426799552,0.831163136,EM,18.32476932605491
1942.6745068812718,0.85191666,EM,18.009433527371446
1942.3742584413087,0.869349703,EM,17.709185087408375
1942.087950114779,0.88701356,EM,17.42287676087867
1941.814550502976,0.9049435029999999,EM,17.149477149075754
